id,system,title,date,status,supersedes,superseded_by,closes,also,body
D-254,"Legs, connectors and grounds",`L4-P 4` is the O15 comfort feed to the sill: 12 AWG off the O15 splice…,2026-09-07,standing,,,Q-118,,"**D-254 — `L4-P 4` is the O15 comfort feed to the sill: 12 AWG off the O15 splice at the dash node, capped at the sill node, the source of F14 (mirror heat).** Camden's call, 2026-09-07, answering `Q-118`. D-181 drew this feed; D-215 re-purposed the cavity for the amplifier constant and D-230, deleting the amp, plugged it as ""a heavy cavity with no named future feature"" — but mirror heat is a named future feature and F14 had been left with no source, a run under the sill trim waiting to happen. Restored: `N17` is a splice to `L3-P 2` and `L4-P 4`; the luxury package's DCU switches mirror heat at the dash, downstream of O15, through this conductor. About fifteen feet of 12 AWG and two size-12 contacts; `P029` drops to L1-P 4's plugs alone. *Supersedes* D-230's ""L4-P 4 stays plugged"" and D-215's ""D-181's O15 → sill feed is not run""."
D-255,"Legs, connectors and grounds","A second L4 signal housing, `L4-S2` (DT-8), carries the mirror-adjust…",2026-09-07,standing,,,Q-119,,"**D-255 — A second L4 signal housing, `L4-S2` (DT-8), carries the mirror-adjust commands from the dash post to the sill: 1 shared common · 2 LEFT X · 3 LEFT Y · 4 RIGHT X · 5 RIGHT Y · 6–8 plugs; capped at the post, spliced at the sill node onto `D1 4–6` and `D2 4–6`.** Camden's call, 2026-09-07, answering `Q-119`. The doors had their motor conductors (D-093, D-305) and nothing drove them: no dash → sill command existed, and after D-252 `L4` had no spare size-16 cavity, so a dash switch or the DCU could never have moved a mirror without a new run under the sill trim. Five conductors because the two mirrors' commons share one wire when a single switch or driver serves both. A mechanical mirror switch in the panel or the DCU's bridge outputs land on the post receptacle later — dash-node work, no leg touched. Grey 16 AWG, about sixty feet, inside the 1000 ft spool; one DT-8 assembly-kit pair and its contacts join the DeutschConnector cart (`P101`). `L4-S` keeps its name — the keys are permanent."
D-256,"Legs, connectors and grounds",Two front-end conductors for the climate module: `L2-S 5` is an…,2026-09-07,superseded,,D-329,Q-120,,"**D-256 — Two front-end conductors for the climate module: `L2-S 5` is an outside-air temperature sensor (2-wire thermistor at the nose, grounded at the front star) landing on `DP-DCU 2` at the post (`N69`); `L2-S 6` is the heated-nozzle / park-de-icer feed, 16 AWG RED, capped at the cowl; `DP-DCU 6` stays a plug.** Camden's call, 2026-09-07, answering `Q-120`. There is no automatic climate control in this car and none is planned; the outside reading is for display — the DCU publishes it beside cabin temperature and the cluster shows both — and the nozzle feed is a comfort-bus load the DCU switches, conditional on a nozzle that can be made to fit (luxury `Q-303`); if none can, the conductor stays capped and nothing is lost. Four size-16 contacts and about twenty-five feet of wire — but the 16 AWG RED family now calculates at roughly 510 ft against a 500 ft spool (this with `L1-S2 9` and `L4-S 4`), so a 50 ft cut joins the WireBarn order (`P009`)."
D-258,"Legs, connectors and grounds","The factory cluster is a peripheral of the ICU, not of the harness…",2026-09-07,standing,,,,,"**D-258 — The factory cluster is a peripheral of the ICU, not of the harness: there is no cluster drop. Every conductor the cluster used to receive terminates at `DP-ICU-A` / `DP-ICU-B`; the ICU excites and reads the fuel and water-temp senders, reads the PMU-excited oil node, drives the cluster's three gauges as a programmable sender (a low-side PWM sink in place of the resistance each gauge used to see) and passes the tach, charge, brake and tell-tale lines straight through — all on a twelve-line CLU pigtail built from the cluster's own connector. `DP-ICU-A 6` is the F16 ignition aux (the cluster's feed now, the display's backlight later); `DP-ICU-B 10–12` are the turn-L, turn-R and high-beam tell-tale senses, tapped off O17, O18 and O3.** Camden's call, 2026-09-07, answering `Q-121`: yes to the ICU taking the cluster's role, with the constraint that the old cluster is intentionally temporary and must leave *without a trace* — no wire in the harness that only it used. A DT-12 drop for the cluster would have been exactly such a trace: twelve conductors and a receptacle on the post with nothing to plug in once the display arrived. Routing the same signals to the ICU instead costs nothing — `DP-ICU-B` already carried six taps on them — and buys three things: the ICU is the single exciter and reader of every sender from day one (no high-impedance observer front end, no calibration against a gauge regulator's pulsing, no hand-over of excitation later — luxury D-310 and Q-301 become moot); the needles can be linearised in software for the first time; and the day the display goes in, one pigtail unplugs. The cluster's own regulator still powers its coils and lamps, from the F16 aux through the ICU. *In the data:* `DP-CLU` and its twelve cavities are deleted (the DT-12 kit pair leaves the Deutsch count; `MG03` / `MG22` re-drawn); `N20`, `N22`, `N45`–`N53`, `N59`, `N64` re-point; `DV32` becomes ""temporary, on the ICU's pigtail"" and `DV45` is the ICU; `P074`'s shielded cable ends at `DP-ICU-B 4`; the ICU's channels are a new table, `data/icu_channels.csv`, rendered as `01-DESIGN/ICU-CARRIER.md`. Whether the gauges are bimetal or air-core decides the drive stage's PWM frequency, not its topology — `Q-123`, one look at M-6. *Supersedes* D-215's ""DP-CLU feeds the factory cluster from day one"" and D-252's `DP-ICU-B 10–12` (plugs → tell-tale senses) and `DP-ICU-A 6` (plug → F16 aux); D-252's old → new table still reads for cavities 1–9."
D-260,"Legs, connectors and grounds","The oil-pressure node is excited by the PMU, not the ICU: a 100 Ω 1 W…",2026-09-07,standing,,,,,"**D-260 — The oil-pressure node is excited by the PMU, not the ICU: a 100 Ω 1 W pull-up from pin 15 (+5 V) to the node, on the dash node beside the two bias resistors. A7 keeps its 1 MΩ pull-down; the ICU reads the same node with no pull-up of its own.** 2026-09-07 — the one exception to D-258's ""the ICU excites the senders"", forced by D-251: the fuel-pump gate reads this node, and a gate whose excitation came from the ICU would depend on the ICU — reboot the module and the pump stops five seconds later. With the PMU exciting it, A7 reads a clean DC node whatever the ICU is doing; the ICU is the second reader and drives the old gauge from what it reads. An open sender wire reads full scale and a short reads zero, both outside any real sender value, so both are FAULT windows and fail open (D-249); the old gauge's pulsing regulator is gone from the node, so the reading is steadier than it was. Half a watt at a shorted sender; `P114` is the two resistors (one fitted, one spare). *Supersedes* D-249's reading method (""the factory gauge still drives the sender, A7 observes the node"") and D-251's ""three readers"" clause — two readers now, the PMU and the ICU; the gauge is downstream of the ICU."
D-263,"Legs, connectors and grounds","The fuel, water-temperature and oil-pressure gauges are bimetal, so the…",2026-09-07,standing,,,Q-123,,"**D-263 — The fuel, water-temperature and oil-pressure gauges are bimetal, so the ICU's gauge drives are 1–2 kHz PWM low-side sinks and the snubber values in `icu_channels` (IC17–IC19) are final.** Camden, 2026-09-07, answering `Q-123`: all three are bimetal. A heater strip behind the needle integrates anything above a few hertz, so the drive frequency is a firmware constant, not a layout question, and the board is free to be ordered once the enclosure is settled (`Q-126`). The bench calibration (install §1.22) allows ten seconds per point — a bimetal needle is slow by design."
D-265,"Legs, connectors and grounds",The ICU carrier's layout brief: sensor inputs enter on one edge; the…,2026-09-07,standing,,,V-073 V-057,,"**D-265 — The ICU carrier's layout brief: sensor inputs enter on one edge; the gauge drives, the display header and CAN leave on the other; the IMU sits wherever the layout wants it, component side up, long edge across the car, connector edge toward the driver's door (the recommended orientation of `V-073`); the transceiver is TCAN1042HVDRQ1, confirmed available; the part-by-part datasheet check `V-082` is agent work done at layout (finishing-list F2), not a call of Camden's.** Camden, 2026-09-07: no attachment to the IMU's position — ""I would like the wires to look as simple as possible: sensor / input to one side, output to gauges / digital display and CAN on the other"" — and V-057 ""verified available"". The enclosure he described in the same answer — a very condensed protective case with the connector halves embedded in it, easy to remove and refit — is `Q-126`, because it changes two housings' halves and the Deutsch count."
D-266,"Legs, connectors and grounds",The wideband's AEMnet frame is confirmed from AEM's own 30-0300 sheet…,2026-09-07,standing,,,Q-304,,"**D-266 — The wideband's AEMnet frame is confirmed from AEM's own 30-0300 sheet (`01-REFERENCE/AEM_AFR_manual.pdf`): CAN 2.0B, 500 kbit/s, 29-bit identifier 0x00000180 (menu ""ID 1""; ID 2–16 are 0x181–0x18F), 100 Hz, DLC 8, big-endian; bytes 0–1 lambda u16 × 0.0001, 2–3 oxygen s16 × 0.001 %, 4 system volts u8 × 0.1 V, 5 reserved, byte 6 flags (bit 1 LSU4.9 detected · bit 5 free-air cal in use · bit 7 lambda data valid), byte 7 bit 6 sensor fault; no internal termination.** 2026-09-07, closing `Q-304`. Consequences: the luxury CAN map's AEM row goes from *vendor — unconfirmed* to *confirmed* and carries a rate, so the bus-load table includes it (~3 % at 100 Hz); the ICU's receive filter and the PMU's CAN-input definition must both accept an extended identifier and swap byte order for this one frame; the gauge adds no terminator, so D-079's two stand; a valid AFR is the lambda field *and* byte 6 bit 7 — the ICU renders dashes when the valid bit is clear or the fault bit is set, never a stale number (luxury D-153). Supply: 1.5 A nominal, 3.0 A peak at 13.8 V, minimum 10 V — F20 at 7.5 A stands, and the gauge showing ""bAtt"" during a cold crank is expected, not a fault."
D-269,"Legs, connectors and grounds",The display chain is chain (ii): a 900–1000-nit 1920 × 720 bar panel…,2026-09-08,standing,,,V-085 Q-130 Q-131,,"**D-269 — The display chain is chain (ii): a 900–1000-nit 1920 × 720 bar panel through its scaler board, bridged from the BT817 by a TFP410-class HDMI encoder, the canvas scaled 1.5×; the binnacle plate stays as the bezel's sub-frame (10 mm flange, its holes the ones the bezel keeps); the odometer is stored in non-volatile memory no matter what — the Teensy's wear-levelled EEPROM emulation as the authoritative copy, written every 0.1 mile, and the microSD as the log — and its persistence across a power cycle is a gate for the meters cutover.** Camden's three answers, 2026-09-08: `V-085` ""(ii) for sure — I do not want to depend on the shade from the dash when the sun glints at a funny angle""; `Q-130` and `Q-131` ""follow recommendations"", with the odometer to be ""saved to non-volatile memory no matter what"". The brow question of M-1 no longer decides the glass, only the plate's dimensions; `V-084` (pixel clock and sync polarity) is agent work against the chosen panel at install §1.22; `T-051` (the BT817 evaluation board, P117) is ordered now. Parts P118 / P119 carry the chain-ii specification; the EEPROM copy means a missing or corrupt card can never lose the mileage (luxury F-007 gains that clause)."
D-270,"Legs, connectors and grounds",The ICU lives in a protected enclosure with its connector halves built…,2026-09-08,standing,,,Q-126,,"**D-270 — The ICU lives in a protected enclosure with its connector halves built into the wall: two Deutsch DT13 flanged PCB receptacles (6-way power / bus, 12-way sensors) on the board, sealed through one face; the display ribbon and the page button through grommets in the opposite face; an RF-transparent wall in front of the radio's antenna. The harness side of `DP-ICU-A` / `DP-ICU-B` becomes a DT06 plug on a 150 mm tail from the dash post, so the ICU plugs in like any bought module. The enclosure is 3D-printed in ASA or PETG (never PLA — a dash reaches 70 °C in the sun) around the board, with printed bosses for the DT13 flanges and a gasket groove in the lid; a polycarbonate Hammond 1554-series box is the fallback if printing disappoints.** Camden's call, 2026-09-08, answering `Q-126`: ""keep the ICU in a protected container … ideally the connectors are embedded and the harness just plugs in like any other bought part"" — and his question, one connector like the PMU or two: **two**, because the whole harness is already tooled for DT (a single 18-way would mean an HD30 / DRC family, new contacts, new tools, a bigger flange), because the 6-way is the module pattern every drop shares (D-252) and the 12-way keeps sensors on their own housing, and because ""out"" is only the display — CAN is on the 6-way both ways, so nothing else leaves the box. Consequences: `DP-ICU-A` / `DP-ICU-B` box_side become DT13-06PA / DT13-12PA (P122); the two DT04 receptacle kits leave the Deutsch count (P099, P115 re-drawn) and the two post clips with them (P030 → 21); `V-073`'s edge rule (D-265) is the enclosure's face rule. Printing is at CSU's makerspace if it has one, else any print service — the file is ours either way."
D-273,"Legs, connectors and grounds",The ICU carrier's parts check (`V-082`) is done: five values change…,2026-09-08,standing,,,V-082,,"**D-273 — The ICU carrier's parts check (`V-082`) is done: five values change, the rest stand.** Agent, 2026-09-08, against the datasheets, as `V-082` asked (D-265). **Changes:** (1) the logic buck is an **LMR36015-Q1-class part (60 V in, 1.5 A)** — the LMR33630's 36 V absolute maximum sits under the SMBJ33A's ~53 V clamping voltage, so a load dump the clamp lets through would take the buck; (2) the backlight switch is a **≥ 60 V device** for the same reason — an SQD50P06-class P-FET or a VN5E-class high-side driver rated ≥ 6 A — behind a **4 A fuse**, because the 900–1000-nit bar and its scaler draw ~2.5 A at 12 V (D-269), not the 2 A the 3 A fuse assumed; (3) the **LM393 runs from 5 V** with 10 kΩ pull-ups to 3V3 — its common-mode input range stops 1.5 V below its supply, so on 3.3 V the tach stage's 5.1 V zener node would clip; (4) the IMU is an **LSM6DSO or ICM-42688-P** — the MPU-6050 and ICM-20948 are not recommended for new designs; (5) the ESP32-C3 sits on **its own 3.3 V LDO** (the XIAO module's) — a BLE scan peaks near 300 mA and the Teensy's regulator is a 250 mA part. **Confirmed as drawn:** SS34 and SMBJ33A at each 12 V input, the BAT54S clamps, BZX84C5V1, the 100 Ω 1 W excitations (D-260), the 15 kΩ / 10 kΩ and 47 kΩ / 10 kΩ dividers, TCAN1042HVDRQ1 (D-265), APS6404L-3SQR PSRAM, the DT13-06PA / -12PA receptacles (D-270; the flange-gasket suffix is confirmed at order). The 5 V rail budget is ~0.8 A peak. The same buck finding applies to the DCU's two bucks (luxury `LP08`, `V-083`). Data: `P105`, `P107`, `P109`, `P116`; `IC04`, `IC12`, `IC13`, `IC23`, `IC24`; `ICU-CARRIER.md`. Closes `V-082`."
D-271,"Legs, connectors and grounds","Reserves live at the post, never in the engine bay. The engine leg…",2026-09-08,standing,,,Q-127,,"**D-271 — Reserves live at the post, never in the engine bay. The engine leg carries only what the 12A on the mounts needs plus the CAN2 terminator drop; every future-engine provision is pinned on the PMU side of the L1 receptacles and sealed on the leg side. A new cavity state, RESERVED, says exactly that: `L1-P 2` / `L1-P 3` (O13 / O14, 12 AWG from the pins to the receptacle cavities), `L1-S2 9` (the spare block-B position wired to its cavity, no fuse) and `L1-S2 11` (wired across the node to the ICU's spare input `DP-ICU-B 9`) are RESERVED; `L1-S2 4 · 5 · 6` become sealing plugs — a sensor spare with no destination at the post is pinned at the swap, when it has one. The same rule for the chassis legs: a branch with no device ends at the last connector of the main leg, not at a capped wire near where a device might one day be (`Q-132` applies it to the three existing stubs).** Camden's call, 2026-09-08, answering `Q-127` in his own words: ""wire the PMU, ICU and DCU all in one go, supporting any engine … the chassis legs go fully wired, but branches with no end are just a connector and the main leg; the engine leg is the unique one — completely clean for the current 12A, connecting to the PMU side via a connector with many unpinned spots, so the PMU side can be fully pinned for as many engines and transmissions as possible, but I don't have to wire them past the PMU / fuses / relays."" This is D-211(d) made precise: the interface to any future engine is the L1 receptacles at the dash post, pinned; the leg itself is disposable. What leaves the carts: about 110 ft of wire and eight leg-side contacts; what joins: one sealing plug per RESERVED cavity on the leg side (the size-12 and size-16 plug lines are re-counted). `tools/rx7.py` learned the state: the cut list prints a RESERVED cavity as ""no leg conductor"", the sealing-plug counts take one half per RESERVED cavity, and a pin's destinations read ""reserved at the post"". *Supersedes* D-007's ""capped at the bulkhead"" for O13 / O14 and the three sensor spares, and D-250's leg-side conductors for `L1-S2 9` and `11`; D-252's tunnel pair `L4-S 3 / 4` is untouched — it is a chassis leg and now has a device (`Q-309`)."
D-272,"Legs, connectors and grounds",Road speed is a Hall pulse generator on the transmission's speedo-drive…,2026-09-08,standing,,,Q-309,,"**D-272 — Road speed is a Hall pulse generator on the transmission's speedo-drive boss, the cable deleted; the tunnel pair goes LIVE at the meters cutover.** Camden, 2026-09-08, on `Q-309`: ""Follow recommendations assuming many transmissions will be able to support the same type of system even if a different sensor at the trans is needed. but if the transmission base dies when the jatco trans does its not the path."" The condition holds: the sensor is a bought part on a standard speedo-drive thread, so the same kind of sensor fits whatever transmission follows the Jatco if it has a drive, and if it has none (the CD009) speed arrives on the same ICU channel from the ECU's VSS frame (engine-swap HO15, luxury F-014) — the approach outlives this transmission either way. Data: `L4-S 3` (signal) and `L4-S 4` (supply) are LIVE; the supply is an O10 tap (N70) so the sensor lives and dies with the ICU, and the block-B spare position stays the phase-2 sensor supply for `L1-S2 9` alone (N68); `DP-ICU-B 8` LIVE, `IC08`; `DV47`, `G35`; `P113` re-specified (Dakota Digital SEN-01-4160 / AutoMeter 5291 class, 8 000 or 16 000 pulses per mile), bought after M-2 measures the boss; MG22 carries it. Pulses per mile is a config value, trued once against a measured mile. Closes `Q-309`; the pending audit's `Q-115` (road speed) is answered by this."
D-274,"Legs, connectors and grounds",The chassis principle: a future circuit's conductor ends in a…,2026-09-08,standing,,,Q-132,,"**D-274 — The chassis principle: a future circuit's conductor ends in a dust-capped receptacle at the point it leaves its leg, never as a capped wire where the device will be; the two release solenoids are the exception because they exist, and are wired to; the door receptacles are RESERVED at the sill.** Camden, 2026-09-08, on `Q-132`: ""wire both release solenoids all the way to the part. both solenoids actual exist and i believe work. the heated wiper spray will no be run all the way to the part just into the front chassis leg and into half of a connector pair, then i run the rest and plug in when the part is here. verify that other chasis future circuits follow the same principle (ends at a connector at the branch off each main leg)."" The verification: seven provisions ran past their branch point as bare capped wire; each now ends in a receptacle there, the `L3-BLW` pattern (D-253), and the plug half of each pair waits on the shelf for the part. **`L2-NZL`** (DT-2, cowl) for the nozzle feed `L2-S 6`; **`L2-OAT`** (DT-2, nose) for the outside-air thermistor `L2-S 5`; **`L3-CMF`** (DTP-2, behind the centre stack) for the O15 comfort bus `L3-P 2` — the luxury package's fuse block plugs in; **`L3-WIN`** (DT-6, console) for the four window commands `L3-S2 3–6` plus a switch-common feed tapped off the F3 switch supply where `L3-S2 2` passes; **`L3-MOD`** (DT-2, behind the dash) for the future module `L3-S2 7 / 8`; **`L3-RDR`** and **`L4-RDR`** (DT-4, behind the dash and at the rear node) for the radar pass-through `L3-S3 1–3` ↔ `L4-S 5–7` — the run up the hatch goes in with the sensor. The window commands `L4-M 9–12` already end at the sill node's relay sockets, which is their branch point. **The doors:** the door harness is the mirror's and the window's job, so `D1` / `D2` are RESERVED (D-271's state) — pinned on the node side at the sill, sealing plugs in the door plugs; nothing crosses a hinge boot until there is a part on the other side. **The solenoids:** `L4-M 3` runs through the hinge loop to the hatch-release solenoid and `L4-M 4` to the fuel-door solenoid — both factory parts, present and believed working (K-017 said the fuel-door one never existed; corrected) — their post ends capped until the luxury package fits the trigger (D-180: the K3 / K4 sockets are the slot). **The engine bay is untouched:** the L1 leg's reserves are D-271's, at the post. Data: seven housings and twenty-two cavities (ten of them plugs), fourteen door cavities RESERVED, `DV48` / `DV49`, parts `P030` (28 clips), `P035`, `P036`, `P099`, `P100`, `P102`, `P028` / `P029` (the plug counts), new `P123`–`P125`; `views.py` — the new housing codes join the cut-list groups and the cavity-reference patterns, and the dangling-reference check now also reads the two-letter drop suffixes (`DP-ICU-A n`). Luxury D-315 mirrors it. Closes `Q-132`."
D-268,"Legs, connectors and grounds","The digital display is this build's, installed with the ICU: there is…",2026-09-07,standing,,,Q-129,,"**D-268 — The digital display is this build's, installed with the ICU: there is no temporary cluster, no CLU pigtail and no gauge drive. The factory cluster stays alive on the factory harness until the meters cutover (MG22), which is gated on the display proven on the bench, and leaves with that harness at install §6. The display chain — the BT817 evaluation board (`T-051`), the glass (`V-085`), the timings (`V-084`) and parts P117–P120 — moves into this project; road speed (`Q-309`) is fitted at the cutover; the odometer starts from the factory cluster's reading and persists to microSD (luxury F-007, a cutover gate); the display mounts on a plain plate in the binnacle aperture (P121) and the moulded bezel around it is the luxury package's (luxury FT34, D-314).** Camden's call, 2026-09-07, answering `Q-129`: install the display now and leave only the dash plastics — a foam-and-fibreglass mould around the display — to the luxury package; wiring for one instrument is cleaner than wiring for two. The reason it costs nothing in safety is one the design already had: the parallel-system migration (D-023 / D-024) keeps the factory cluster on the factory harness until its own circuit's cutover, so the fallback D-258 built a pigtail for exists without a wire. What leaves the record: `DV32`, channels IC17–IC20, the CLU header, install §1.22–1.23 as they were, the cluster letters of T-017 sheet C, and D-263 — withdrawn as moot, the gauges' construction no longer matters. What it pulls forward: the display chain's bench work (weeks, in parallel with a harness build that takes months), a pulse generator before the first drive without the cluster, and persistence for the odometer. *Amends* D-258 (the cluster's temporary role and everything built for it; the topology — senders terminate at the ICU, no cluster drop, the PMU-excited oil node — stands) and D-259 (""only the display comes with luxury"" → only the bezel does)."
D-267,"Legs, connectors and grounds",The ICU carries a radio co-processor: an ESP32-C3 module on the…,2026-09-07,standing,,,,,"**D-267 — The ICU carries a radio co-processor: an ESP32-C3 module on the carrier's 3.3 V rail, on a UART to the Teensy, decoding battery data over Bluetooth LE and republishing it as a CAN frame (`0x220`, 2 Hz — volts, amps, state of charge, temperature, flags) that the display draws and the PMU logs. Nothing at the drops or in the harness changes; the enclosure wall in front of its antenna must be RF-transparent, or the antenna goes outside (a constraint on `Q-126`). A dev board is bought now to try the decode (`P116`); which source it decodes — the Ionic's BMS, a shunt, or both — is `Q-128`.** Camden's call, 2026-09-07: ""the board is cheap and worth buying to try; if it is an isolated addition inside the ICU case leaving everything the same, then definitely plan to add it."" It is: channel `IC24`, two UART lines and two GPIOs on the board, ~120 mA on a rail budgeted at 0.6 A, no cavity, no conductor, no cart line beyond the module. The Teensy stays the ICU's brain (the reasoning is in Q-128: the ESP32's ADC, its render bandwidth, the Teensy-shaped firmware, three Teensys in hand); the radio's boot time and its FreeRTOS timing never touch the instrument core. Because the ICU's logic rail is O10 (accessory), the radio runs only with the key in — the overnight consumption is read at key-on from the BMS's or the shunt's own counters, which is what G4 needs. D-251 holds: the frame is telemetry; state of charge may enter the 11.5 V shed rule only as a secondary, fail-open term. The frame's layout is the luxury CAN map's (`0x220`); the firmware work is luxury `F-015`."
D-262,"Legs, connectors and grounds",The sensor inputs are built to outlive the 12A. Every ICU sender…,2026-09-07,standing,,,,,"**D-262 — The sensor inputs are built to outlive the 12A. Every ICU sender channel is a pull-up behind a jumper (fitted for the 12A's 2-wire resistive senders, open for a 0–5 V transducer), a ×0.4 divider that reads either, and a per-channel curve in config-as-data — never a board change; the PMU's A7 takes a resistive sender with the 100 Ω pull-up in (D-260) or a 0–5 V pressure transducer with it lifted at `N39`; the engine leg is cut at the grommet and rebuilt at the swap (D-211(d)), and what the new engine must deliver to these inputs is the hand-over table in `../engine-swap/README.md`.** Camden, 2026-09-07: ""with the engine swap I will need to power the more complicated sensors"" — and the bay stays stripped, so nothing is pre-wired for a sensor that does not exist. The 12A's senders are one-wire resistive parts the ICU excites; an LS's are 3-wire 5 V devices read by its own ECU, which publishes them on CAN2 (`0x500+`, the luxury map). So at the swap most ICU channels go quiet and the display reads the ECU's frames — a firmware rule, luxury `F-014`: local input when configured, else the ECU's frame, else dashes (luxury D-153) — while the two signals the *car* acts on stay on wire per D-251: oil pressure into A7 from a sender or transducer on the new block (never the ECU's CAN value), and the tach into `DP-ICU-B 4` from the ECU's tach output through the same clamp. `L1-S2 9` (switched 12 V, D-250) powers a 12 V-supplied 3-wire transducer if one is fitted; a 5 V sensor is the ECU's, or gets a regulator at the dash node — no +5 V goes down the leg (D-215). The three reserves `L1-S2 4–6` and the spare `L1-S2 11 → DP-ICU-B 9` are the only new-sensor conductors, and they already exist."
D-264,"Legs, connectors and grounds",The 12A's electrical sensors are the three senders and nothing else.…,2026-09-07,standing,,,Q-124 Q-125 Q-308,,"**D-264 — The 12A's electrical sensors are the three senders and nothing else. The cut B-12 water-temperature switch stays in the thermostat housing as the port's plug, unconnected; the oil level float switch (C-06) is not wired and the CLU pigtail stays at twelve lines; there is no oil-temperature sender on the 12A and no conductor is run for one — `L1-S2 10` and `DP-ICU-B 7` become sealing plugs, `N65` and `P112` leave the record, and the ICU keeps the IC07 footprint for the swap.** Camden's three answers, 2026-09-07: `Q-124` ""verified unneeded — leave it as the plug, unconnected""; `Q-125` ""no need for the added warning light — I check the oil every time I get gas""; `Q-308` ""no oil-temp sensor while the 12A is there; prepare for after the swap, but run no unneeded wire to the engine bay"". The last restates the engine-bay rule (D-211(d)) and it wins over D-250's oil-temperature conductor: the leg is rebuilt at the swap anyway, so a wire run now for a sender that will arrive with a different engine serves nothing. What the swap needs is at the dash node — a cavity (`DP-ICU-B 7`, plugged) and a channel (IC07, footprint) — and both stay. Whether the *rest* of L1's reserves follow is `Q-127`. *Supersedes* D-250's oil-temperature conductor (its sensor supply `L1-S2 9` and spare `L1-S2 11` stand until Q-127) and the A-010 clause that left the level senders as a future item — they are out."
D-232,"Legs, connectors and grounds","The gauge rule is set by the enable-at limit, not the channel's rating",2026-09-03,standing,,,,,"**D-232 — The gauge rule is set by the enable-at limit, not the channel's rating.** 2026-09-03, a clarification the automated check forced: `DESIGN.md` §13 said ""12 AWG on 25 A, 14 AWG on 15 A"", and four rows already broke it on purpose — the 16 AWG high-beam-indicator tap on O3 and the three 16 AWG capped module drops on O10. A wire has to survive what its protection lets through, and the protection is the software limit: 12 AWG above 15 A, 14 AWG above 13 A, 16 AWG at 13 A and below. A 16 AWG tap off a heavier feed is allowed only where the cavity notes it as a tap, and the check flags any other case. No wire changes."
D-281,"Legs, connectors and grounds",The factory ignition noise-suppression condenser is reproduced on the…,2026-09-08,standing,,,,,"**D-281 — The factory ignition noise-suppression condenser is reproduced on the O12 branch at the coil bracket (P135).** From the 2026-09-08 benchmark; written on the 2026-09-08f repair (the 2026-09-08 script meant to add the part as P099, a number the Deutsch kits already held, so no part existed until now). The 1982 diagram carries a condenser (B-22) on the igniter and coil `BW` supply. Mazda fitted it because the leading and trailing igniters put measurable hash on the ignition bus — and this harness runs CAN2 and eight analog resistor ladders past those coils, which the factory one did not. Fit it on the `L1-P 1` branch at the coil bracket (install 3.7), or delete it only against a measurement showing it is unnecessary. Deleting it silently is the fault that gets misdiagnosed as a bad ladder six months later."
D-212,"Wire, labels and materials","Family-colour solid wire, identified by printed labels; no tracers",2026-09-02,standing,D-016,,,,"**D-212 — Family-colour solid wire, identified by printed labels; no tracers.** Camden's call, 2026-09-02, after the striped-tracer scheme proved unpurchasable as cut lengths. The colour names the family (RED power · ORN 15 A outputs at 14 AWG · BLK ground · GRY analog inputs · BLU commands · PNK switch supply and +5 V · YEL/GRN CAN); the label at each end names the wire; the cavity number and the design tables are the record. Wire comes as four 16 AWG Prysmian GXL spools from Waytek (black, red, grey, blue) plus 14/12/10 AWG cuts from WireBarn and three short 16 AWG colours (pink, yellow, green). Labels are printed on a Brother PT-D220 onto TZe-FX231 flexible-ID tape, wrapped on the wire, with clear heat-shrink over them where they live under loom or in the engine bay — chosen over heat-shrink-sleeve printers as a quarter of the cost with the same permanence. Supersedes D-016 (base colour = class, tracer = circuit), D-203(c) (PT-E300 + HSe sleeves) and D-203(h) (striped GXL by the foot)."
D-135,"Wire, labels and materials",SICMA terminal spares come from the two spare 39-way housings in hand…,,standing,,,,D-220,"**D-135 / D-220 — SICMA terminal spares come from the two spare 39-way housings in hand (54 small, 32 large), so there is no Ballenger order.** Zero spares in the car's own set is why the practice crimps use the spare sets first."
D-220,"Wire, labels and materials","The 2026-09-02 order changes, Camden's own edits to the carts",2026-09-02,standing,,,,,"**D-220 — The 2026-09-02 order changes, Camden's own edits to the carts:** the wink switches are the DMWD 1NO+1NC momentary 2-pack (replacing a 5-pack); the ATC fuse assortment is out — the drawer is checked and any missing value bought locally; the 12 × 24 aluminium sheet is out (D-214); a stainless star-washer kit and three clear heat-shrink packs are in; relays are bought without spares; no spare housing pairs."
D-141,"Wire, labels and materials","No bench kit: no bench PSU, no plywood mule, no test pigtail",,standing,,,,D-144 D-147,"**D-141 / D-144 / D-147 — No bench kit: no bench PSU, no plywood mule, no test pigtail.** Every risk the bench was justified by is already covered by the parallel-system architecture (D-023) and the in-car config sequence (D-194)."
D-205,"Wire, labels and materials","Ground studs are 3/8 stainless with star washers (four: rear, front…",,standing,,,,,"**D-205 — Ground studs are 3/8 stainless with star washers (four: rear, front, dash, sill); the PMU stands off its panel on three M6 spacers; F2 (2 A), F19 (3 A) and F15 (7.5 A) are values cheap assortments skip — buy them by value.**"
D-023,Build sequence,"Parallel-system migration, least to most consequential, ending with…",,standing,,,,D-024,"**D-023 / D-024 — Parallel-system migration, least to most consequential, ending with ignition and start.** The factory harness stays intact and powered until each circuit's own cutover; never both systems on one load; the car drives home at the end of every session."
